batch_id,pair_id,repeat_id,user_profile,room_id,room_type,member_count,crypto_mode,room_creation_ms,add_members_ms,session_setup_ms,message_encrypt_ms,message_encrypt_pure_ms,message_decrypt_ms,total_setup_ms,setup_time_ms,rotation_time_ms,encrypt_steady_state_ms,device_type,architecture,cpu_cores,cpu_freq_mhz,rotation_policy,actual_rotations,kem_handshake_bytes,olm_session_bytes,megolm_session_bytes,message_overhead_bytes,total_bandwidth_bytes,num_ratchet_advances,num_asymmetric_advances,num_rotation_messages,bandwidth_agreement,bandwidth_agreement_classical,bandwidth_agreement_pqc,bandwidth_initial_distribution,bandwidth_initial_distribution_classical,bandwidth_initial_distribution_pqc,bandwidth_rotation,bandwidth_rotation_classical,bandwidth_rotation_pqc,bandwidth_megolm_messages,bandwidth_control_plane,bandwidth_data_plane,bandwidth_agreement_primitives_identity_keys,bandwidth_agreement_primitives_otk,bandwidth_agreement_primitives_kyber1024,bandwidth_agreement_primitives_prekey_overhead,bandwidth_initial_distribution_primitives_megolm_key,bandwidth_initial_distribution_primitives_ratchet_key,bandwidth_initial_distribution_primitives_kem_ct,bandwidth_initial_distribution_primitives_olm_overhead,bandwidth_rotation_primitives_megolm_key,bandwidth_rotation_primitives_ratchet_key,bandwidth_rotation_primitives_kem_ct,bandwidth_rotation_primitives_olm_overhead
20260201_125646,pair_13,1,@alice:matrix.org,!dm_3:matrix.org,DM,2,Hybrid,0.00032,0.33597899999999997,1.280301,0.206948798,0.198787962,0.108904998,1.6165999999999998,1.280301,2.423105,0.198787962,Desktop,x86_64,8,400,PQ3,10,6252,2336,23360,20356948,40777792,11,10,10,2684,110,2573,2336,498,1227,23360,4980,12270,20356948,30505,20356948,64,32,2238,350,308,1219,0,809,3080,12190,0,8090
20260201_125646,pair_13,1,@alice:matrix.org,!dm_4:matrix.org,DM,2,Hybrid,0.000329,0.335075,1.282332,0.322569826,0.24895543800000003,0.109280696,1.617736,1.282332,4.568337,0.24895543800000003,Desktop,x86_64,8,400,PQ3,10,6253,2336,23360,20356948,40777794,11,10,10,2684,110,2573,2336,498,1227,23360,4980,12270,20356948,30504,20356948,64,32,2238,350,308,1219,0,809,3080,12190,0,8090
20260201_125646,pair_13,1,@alice:matrix.org,!dm_5:matrix.org,DM,2,Hybrid,0.00039000000000000005,0.337776,1.2777450000000001,0.207593432,0.199181146,0.109673802,1.615911,1.2777450000000001,2.4890790000000003,0.199181146,Desktop,x86_64,8,511,PQ3,10,6252,2336,23360,20356948,40777792,11,10,10,2684,110,2573,2336,498,1227,23360,4980,12270,20356948,30505,20356948,64,32,2238,350,308,1219,0,809,3080,12190,0,8090
20260201_125646,pair_13,1,@alice:matrix.org,!small_1:matrix.org,SmallGroup,7,Hybrid,0.00037099999999999996,1.1330330000000002,7.345941,0.22334576133333334,0.30782817333333334,0.109969848,8.479345,7.345941,16.761354,0.30782817333333334,Desktop,x86_64,8,517,PQ3,15,37520,14016,210240,30880440,62284432,96,90,90,16104,662,15441,14016,2988,7362,210240,44820,110430,30880440,253110,30880440,384,192,13428,2100,1848,7314,0,4854,27720,109710,0,72810
20260201_125646,pair_13,1,@alice:matrix.org,!small_2:matrix.org,SmallGroup,7,Hybrid,0.000367,1.122091,7.3951579999999995,0.22393091066666668,0.19921080133333333,0.10997051733333332,8.517616,7.3951579999999995,16.914828000000007,0.19921080133333333,Desktop,x86_64,8,1950,PQ3,15,37522,14016,210240,30880440,62284436,96,90,90,16104,662,15441,14016,2988,7362,210240,44820,110430,30880440,253110,30880440,384,192,13428,2100,1848,7314,0,4854,27720,109710,0,72810
20260201_125646,pair_13,1,@alice:matrix.org,!small_3:matrix.org,SmallGroup,7,Hybrid,0.00042100000000000004,1.109335,7.2263090000000005,0.22211493066666665,0.19998401733333332,0.10971959466666666,8.336065000000001,7.2263090000000005,16.808817999999995,0.19998401733333332,Desktop,x86_64,8,724,PQ3,15,37516,14016,210240,30880440,62284424,96,90,90,16104,662,15441,14016,2988,7362,210240,44820,110430,30880440,253104,30880440,384,192,13428,2100,1848,7314,0,4854,27720,109710,0,72810
20260201_125646,pair_13,1,@alice:matrix.org,!medium_1:matrix.org,MediumGroup,25,Hybrid,0.000317,3.821337,29.068961,1.3442356819999999,1.253235345,0.570169698,32.890615000000004,29.068961,87.96870400000002,1.253235345,Desktop,x86_64,8,400,PQ3,20,150052,56064,1121280,274254184,551163160,504,480,480,64418,2649,61768,56064,11952,29448,1121280,239040,588960,274254184,1292736,274254184,1536,768,53712,8402,7392,29256,0,19416,147840,585120,0,388320
20260201_125646,pair_13,1,@alice:matrix.org,!medium_2:matrix.org,MediumGroup,25,Hybrid,0.000409,3.805661,28.833256000000002,1.339257486,1.2489061989999999,0.5714467240000001,32.639326000000004,28.833256000000002,89.40928500000003,1.2489061989999999,Desktop,x86_64,8,942,PQ3,20,150074,56064,1121280,274254184,551163204,504,480,480,64418,2649,61768,56064,11952,29448,1121280,239040,588960,274254184,1292760,274254184,1536,768,53712,8402,7392,29256,0,19416,147840,585120,0,388320
20260201_125646,pair_13,1,@alice:matrix.org,!large:matrix.org,LargeChannel,150,Hybrid,0.000445,23.338218,180.15983899999998,2.3753611784,1.8771813999999998,0.8445340399999999,203.49850199999997,180.15983899999998,671.7372530000007,1.8771813999999998,Desktop,x86_64,8,400,PQ3,25,931718,348064,8701600,516678728,1053320220,3874,3725,3725,399930,16449,383480,348064,74202,182823,8701600,1855050,4570575,516678728,9766205,516678728,9536,4768,333462,52164,45892,181631,0,120541,1147300,4540775,0,3013525
20260201_125646,pair_13,0,@alice:matrix.org,!dm_1:matrix.org,DM,2,Classical,0.00039999999999999996,0.065333,0.43088000000000004,0.203621346,0.195632024,0.107293592,0.496613,0.43088000000000004,1.2041760000000001,0.195632024,Desktop,x86_64,8,945,PQ3,10,96,664,6640,20356948,40728696,0,0,10,110,110,0,664,664,0,6640,6640,0,20356948,7400,20356948,64,32,0,14,308,0,0,0,3080,0,0,0
20260201_125646,pair_13,0,@alice:matrix.org,!dm_2:matrix.org,DM,2,Classical,0.000336,0.067926,0.438323,0.202722144,0.19515298,0.108342282,0.5065850000000001,0.438323,1.2019030000000004,0.19515298,Desktop,x86_64,8,1001,PQ3,10,96,664,6640,20356948,40728696,0,0,10,110,110,0,664,664,0,6640,6640,0,20356948,7400,20356948,64,32,0,14,308,0,0,0,3080,0,0,0
20260201_125646,pair_13,0,@alice:matrix.org,!dm_3:matrix.org,DM,2,Classical,0.000305,0.075724,0.433533,0.202712926,0.197453368,0.107860806,0.509562,0.433533,1.216516,0.197453368,Desktop,x86_64,8,400,PQ3,10,96,664,6640,20356948,40728696,0,0,10,110,110,0,664,664,0,6640,6640,0,20356948,7400,20356948,64,32,0,14,308,0,0,0,3080,0,0,0
20260201_125646,pair_13,0,@alice:matrix.org,!dm_4:matrix.org,DM,2,Classical,0.0009390000000000001,0.07653700000000001,0.435668,0.203798858,0.19576778,0.107793966,0.513144,0.435668,1.183346,0.19576778,Desktop,x86_64,8,1624,PQ3,10,96,664,6640,20356948,40728696,0,0,10,110,110,0,664,664,0,6640,6640,0,20356948,7400,20356948,64,32,0,14,308,0,0,0,3080,0,0,0
20260201_125646,pair_13,0,@alice:matrix.org,!dm_5:matrix.org,DM,2,Classical,0.000359,0.075543,0.43551,0.203562082,0.19778596,0.108696946,0.511412,0.43551,1.191583,0.19778596,Desktop,x86_64,8,571,PQ3,10,96,664,6640,20356948,40728696,0,0,10,110,110,0,664,664,0,6640,6640,0,20356948,7400,20356948,64,32,0,14,308,0,0,0,3080,0,0,0
20260201_125646,pair_13,0,@alice:matrix.org,!small_1:matrix.org,SmallGroup,7,Classical,0.000377,0.216778,2.291814,0.20970416799999997,0.19833994266666666,0.10899444666666666,2.508969,2.291814,7.460655999999999,0.19833994266666666,Desktop,x86_64,8,622,PQ3,15,576,3984,59760,30880440,61889520,0,0,90,662,662,0,3984,3984,0,59760,59760,0,30880440,64320,30880440,384,192,0,86,1848,0,0,0,27720,0,0,0
20260201_125646,pair_13,0,@alice:matrix.org,!small_2:matrix.org,SmallGroup,7,Classical,0.000334,0.26225800000000005,2.255938,0.20976689866666667,0.19807553200000003,0.109298624,2.51853,2.255938,7.393036999999999,0.19807553200000003,Desktop,x86_64,8,896,PQ3,15,576,3984,59760,30880440,61889520,0,0,90,662,662,0,3984,3984,0,59760,59760,0,30880440,64320,30880440,384,192,0,86,1848,0,0,0,27720,0,0,0
20260201_125646,pair_13,0,@alice:matrix.org,!small_3:matrix.org,SmallGroup,7,Classical,0.000348,0.236832,2.2873720000000004,0.20853856,0.19733910799999999,0.109814692,2.5245520000000004,2.2873720000000004,7.254349999999998,0.19733910799999999,Desktop,x86_64,8,1062,PQ3,15,576,3984,59760,30880440,61889520,0,0,90,662,662,0,3984,3984,0,59760,59760,0,30880440,64320,30880440,384,192,0,86,1848,0,0,0,27720,0,0,0
20260201_125646,pair_13,0,@alice:matrix.org,!medium_1:matrix.org,MediumGroup,25,Classical,0.00039200000000000004,0.803613,8.970749999999999,1.284200338,1.246951141,0.570280695,9.774754999999999,8.970749999999999,36.97498300000003,1.246951141,Desktop,x86_64,8,580,PQ3,20,2304,15936,318720,274254184,549182288,0,0,480,2649,2649,0,15936,15936,0,318720,318720,0,274254184,336960,274254184,1536,768,0,345,7392,0,0,0,147840,0,0,0
20260201_125646,pair_13,0,@alice:matrix.org,!medium_2:matrix.org,MediumGroup,25,Classical,0.00031800000000000003,0.776161,9.025329000000001,1.287747244,1.275586965,0.601169283,9.801808000000001,9.025329000000001,36.91083300000001,1.275586965,Desktop,x86_64,8,3565,PQ3,20,2304,15936,318720,274254184,549182288,0,0,480,2649,2649,0,15936,15936,0,318720,318720,0,274254184,336960,274254184,1536,768,0,345,7392,0,0,0,147840,0,0,0
20260201_125646,pair_13,0,@alice:matrix.org,!large:matrix.org,LargeChannel,150,Classical,0.0007,6.08906,75.124078,2.154696908,2.0517832695999996,0.9142841192,81.213838,75.124078,292.69347699999906,2.0517832695999996,Desktop,x86_64,8,553,PQ3,25,14304,98936,2473400,516678728,1038530736,0,0,3725,16449,16449,0,98936,98936,0,2473400,2473400,0,516678728,2586640,516678728,9536,4768,0,2145,45892,0,0,0,1147300,0,0,0
20260201_125646,pair_14,0,@alice:matrix.org,!dm_1:matrix.org,DM,2,Classical,0.000404,0.065849,0.435134,0.223699938,0.217377172,0.12685263,0.501387,0.435134,1.2021159999999997,0.217377172,Desktop,x86_64,8,400,PQ3,10,96,664,6640,22810524,45635848,0,0,10,110,110,0,664,664,0,6640,6640,0,22810524,7400,22810524,64,32,0,14,308,0,0,0,3080,0,0,0
20260201_125646,pair_14,0,@alice:matrix.org,!dm_2:matrix.org,DM,2,Classical,0.000417,0.065348,0.440385,0.225540422,0.21705264,0.117398456,0.50615,0.440385,1.225565,0.21705264,Desktop,x86_64,8,877,PQ3,10,96,664,6640,22810524,45635848,0,0,10,110,110,0,664,664,0,6640,6640,0,22810524,7400,22810524,64,32,0,14,308,0,0,0,3080,0,0,0
20260201_125646,pair_14,0,@alice:matrix.org,!dm_3:matrix.org,DM,2,Classical,0.000317,0.07606,0.43012900000000004,0.224414956,0.217309944,0.117590656,0.506506,0.43012900000000004,1.207218,0.217309944,Desktop,x86_64,8,466,PQ3,10,96,664,6640,22810524,45635848,0,0,10,110,110,0,664,664,0,6640,6640,0,22810524,7400,22810524,64,32,0,14,308,0,0,0,3080,0,0,0
20260201_125646,pair_14,0,@alice:matrix.org,!dm_4:matrix.org,DM,2,Classical,0.00033999999999999997,0.07420299999999999,0.423711,0.226763712,0.220196468,0.11829867,0.498254,0.423711,1.18461,0.220196468,Desktop,x86_64,8,950,PQ3,10,96,664,6640,22810524,45635848,0,0,10,110,110,0,664,664,0,6640,6640,0,22810524,7400,22810524,64,32,0,14,308,0,0,0,3080,0,0,0
20260201_125646,pair_14,0,@alice:matrix.org,!dm_5:matrix.org,DM,2,Classical,0.000327,0.076849,0.443565,0.22552543,0.217760646,0.117544608,0.520741,0.443565,1.204613,0.217760646,Desktop,x86_64,8,1127,PQ3,10,96,664,6640,22810524,45635848,0,0,10,110,110,0,664,664,0,6640,6640,0,22810524,7400,22810524,64,32,0,14,308,0,0,0,3080,0,0,0
20260201_125646,pair_14,0,@alice:matrix.org,!small_1:matrix.org,SmallGroup,7,Classical,0.000321,0.217274,2.283057,0.264152456,0.25006224,0.13210844666666668,2.5006519999999997,2.283057,7.425559000000002,0.25006224,Desktop,x86_64,8,701,PQ3,15,576,3984,59760,39833776,79796192,0,0,90,662,662,0,3984,3984,0,59760,59760,0,39833776,64320,39833776,384,192,0,86,1848,0,0,0,27720,0,0,0
20260201_125646,pair_14,0,@alice:matrix.org,!small_2:matrix.org,SmallGroup,7,Classical,0.00035600000000000003,0.23979399999999998,2.293322,0.273856848,0.251386852,0.13392141600000002,2.5334719999999997,2.293322,7.509128999999999,0.251386852,Desktop,x86_64,8,1569,PQ3,15,576,3984,59760,39833776,79796192,0,0,90,662,662,0,3984,3984,0,59760,59760,0,39833776,64320,39833776,384,192,0,86,1848,0,0,0,27720,0,0,0
20260201_125646,pair_14,0,@alice:matrix.org,!small_3:matrix.org,SmallGroup,7,Classical,0.000478,0.24514399999999997,2.297278,0.2631707626666666,0.25007393466666666,0.13509188133333333,2.5429,2.297278,7.385765999999998,0.25007393466666666,Desktop,x86_64,8,1895,PQ3,15,576,3984,59760,39833776,79796192,0,0,90,662,662,0,3984,3984,0,59760,59760,0,39833776,64320,39833776,384,192,0,86,1848,0,0,0,27720,0,0,0
20260201_125646,pair_14,0,@alice:matrix.org,!medium_1:matrix.org,MediumGroup,25,Classical,0.000344,0.8069970000000001,9.028692,1.094223736,1.053959949,0.48629957100000004,9.836033,9.028692,36.937987000000014,1.053959949,Desktop,x86_64,8,925,PQ3,20,2304,15936,318720,232326584,465327088,0,0,480,2649,2649,0,15936,15936,0,318720,318720,0,232326584,336960,232326584,1536,768,0,345,7392,0,0,0,147840,0,0,0
20260201_125646,pair_14,0,@alice:matrix.org,!medium_2:matrix.org,MediumGroup,25,Classical,0.000365,0.762915,8.995372999999999,1.092842504,1.053621395,0.484326947,9.758652999999999,8.995372999999999,37.197283999999975,1.053621395,Desktop,x86_64,8,3272,PQ3,20,2304,15936,318720,232326584,465327088,0,0,480,2649,2649,0,15936,15936,0,318720,318720,0,232326584,336960,232326584,1536,768,0,345,7392,0,0,0,147840,0,0,0
20260201_125646,pair_14,0,@alice:matrix.org,!large:matrix.org,LargeChannel,150,Classical,0.000321,4.774544000000001,55.93533,2.1112192440000004,1.9215203496000002,0.8618895447999999,60.710195,55.93533,277.48644200000047,1.9215203496000002,Desktop,x86_64,8,481,PQ3,25,14304,98936,2473400,528454148,1062081576,0,0,3725,16449,16449,0,98936,98936,0,2473400,2473400,0,528454148,2586640,528454148,9536,4768,0,2145,45892,0,0,0,1147300,0,0,0
20260201_125646,pair_14,1,@alice:matrix.org,!dm_1:matrix.org,DM,2,Hybrid,0.000516,0.321797,1.2556749999999999,0.22818121,0.217673056,0.118545774,1.577988,1.2556749999999999,2.4841309999999996,0.217673056,Desktop,x86_64,8,448,PQ3,10,6251,2336,23360,22810524,45684942,11,10,10,2684,110,2573,2336,498,1227,23360,4980,12270,22810524,30504,22810524,64,32,2238,350,308,1219,0,809,3080,12190,0,8090
20260201_125646,pair_14,1,@alice:matrix.org,!dm_2:matrix.org,DM,2,Hybrid,0.000343,0.320142,1.26356,0.225710986,0.218260716,0.117423932,1.584045,1.26356,2.40327,0.218260716,Desktop,x86_64,8,400,PQ3,10,6249,2336,23360,22810524,45684938,11,10,10,2684,110,2573,2336,498,1227,23360,4980,12270,22810524,30504,22810524,64,32,2238,350,308,1219,0,809,3080,12190,0,8090
20260201_125646,pair_14,1,@alice:matrix.org,!dm_3:matrix.org,DM,2,Hybrid,0.000352,0.333719,1.24789,0.226263772,0.21707580799999998,0.117988314,1.581961,1.24789,2.4100770000000002,0.21707580799999998,Desktop,x86_64,8,853,PQ3,10,6251,2336,23360,22810524,45684942,11,10,10,2684,110,2573,2336,498,1227,23360,4980,12270,22810524,30504,22810524,64,32,2238,350,308,1219,0,809,3080,12190,0,8090
20260201_125646,pair_14,1,@alice:matrix.org,!dm_4:matrix.org,DM,2,Hybrid,0.00033,0.336488,1.275352,0.227959224,0.219144892,0.117853172,1.61217,1.275352,2.451088,0.219144892,Desktop,x86_64,8,595,PQ3,10,6251,2336,23360,22810524,45684942,11,10,10,2684,110,2573,2336,498,1227,23360,4980,12270,22810524,30504,22810524,64,32,2238,350,308,1219,0,809,3080,12190,0,8090
20260201_125646,pair_14,1,@alice:matrix.org,!dm_5:matrix.org,DM,2,Hybrid,0.00032,0.33340699999999995,1.250999,0.226772764,0.216858978,0.11767061,1.5847259999999999,1.250999,2.3837179999999996,0.216858978,Desktop,x86_64,8,400,PQ3,10,6254,2336,23360,22810524,45684948,11,10,10,2684,110,2573,2336,498,1227,23360,4980,12270,22810524,30505,22810524,64,32,2238,350,308,1219,0,809,3080,12190,0,8090
20260201_125646,pair_14,1,@alice:matrix.org,!small_1:matrix.org,SmallGroup,7,Hybrid,0.00035999999999999997,1.060448,7.186654,0.27435966266666667,0.24977013866666667,0.13186467200000002,8.247462,7.186654,16.886856999999996,0.24977013866666667,Desktop,x86_64,8,400,PQ3,15,37520,14016,210240,39833776,80191104,96,90,90,16104,662,15441,14016,2988,7362,210240,44820,110430,39833776,253110,39833776,384,192,13428,2100,1848,7314,0,4854,27720,109710,0,72810
20260201_125646,pair_14,1,@alice:matrix.org,!small_2:matrix.org,SmallGroup,7,Hybrid,0.000311,1.114349,7.241924,0.274393992,0.25020061866666665,0.13125915333333335,8.356584,7.241924,16.739774,0.25020061866666665,Desktop,x86_64,8,772,PQ3,15,37506,14016,210240,39833776,80191076,96,90,90,16104,662,15441,14016,2988,7362,210240,44820,110430,39833776,253104,39833776,384,192,13428,2100,1848,7314,0,4854,27720,109710,0,72810
20260201_125646,pair_14,1,@alice:matrix.org,!small_3:matrix.org,SmallGroup,7,Hybrid,0.000324,1.11596,7.177961,0.2745180173333333,0.24858628400000002,0.13250654266666667,8.294245,7.177961,16.652510000000007,0.24858628400000002,Desktop,x86_64,8,400,PQ3,15,37520,14016,210240,39833776,80191104,96,90,90,16104,662,15441,14016,2988,7362,210240,44820,110430,39833776,253110,39833776,384,192,13428,2100,1848,7314,0,4854,27720,109710,0,72810
20260201_125646,pair_14,1,@alice:matrix.org,!medium_1:matrix.org,MediumGroup,25,Hybrid,0.00036199999999999996,3.890026,29.026161000000002,1.1698313599999999,1.174257408,0.531980658,32.916549,29.026161000000002,89.839237,1.174257408,Desktop,x86_64,8,3500,PQ3,20,150078,56064,1121280,232326584,467308012,504,480,480,64418,2649,61768,56064,11952,29448,1121280,239040,588960,232326584,1292760,232326584,1536,768,53712,8402,7392,29256,0,19416,147840,585120,0,388320
20260201_125646,pair_14,1,@alice:matrix.org,!medium_2:matrix.org,MediumGroup,25,Hybrid,0.000468,4.358392,32.763393,1.534341209,1.11273842,0.49257462,37.122253,32.763393,124.793752,1.11273842,Desktop,x86_64,8,611,PQ3,20,150068,56064,1121280,232326584,467307992,504,480,480,64418,2649,61768,56064,11952,29448,1121280,239040,588960,232326584,1292760,232326584,1536,768,53712,8402,7392,29256,0,19416,147840,585120,0,388320
20260201_125646,pair_14,1,@alice:matrix.org,!large:matrix.org,LargeChannel,150,Hybrid,0.000448,22.998409000000002,180.60215,2.506060524,1.8859228080000001,0.9136048304,203.60100699999998,180.60215,705.2362160000001,1.8859228080000001,Desktop,x86_64,8,541,PQ3,25,931688,348064,8701600,528454148,1076871000,3874,3725,3725,399930,16449,383480,348064,74202,182823,8701600,1855050,4570575,528454148,9766205,528454148,9536,4768,333462,52164,45892,181631,0,120541,1147300,4540775,0,3013525
20260201_125646,pair_15,1,@alice:matrix.org,!dm_1:matrix.org,DM,2,Hybrid,0.000381,0.310724,1.226007,0.20796432,0.20045181,0.108851102,1.537112,1.226007,2.513484,0.20045181,Desktop,x86_64,8,541,PQ3,10,6254,2336,23360,21148892,42361684,11,10,10,2684,110,2573,2336,498,1227,23360,4980,12270,21148892,30505,21148892,64,32,2238,350,308,1219,0,809,3080,12190,0,8090
20260201_125646,pair_15,1,@alice:matrix.org,!dm_2:matrix.org,DM,2,Hybrid,0.000381,0.313716,1.2464030000000001,0.208573158,0.250713844,0.226598692,1.5605000000000002,1.2464030000000001,2.5694250000000003,0.250713844,Desktop,x86_64,8,2747,PQ3,10,6254,2336,23360,21148892,42361684,11,10,10,2684,110,2573,2336,498,1227,23360,4980,12270,21148892,30505,21148892,64,32,2238,350,308,1219,0,809,3080,12190,0,8090
20260201_125646,pair_15,1,@alice:matrix.org,!dm_3:matrix.org,DM,2,Hybrid,0.000494,0.30163599999999996,1.108379,0.207234316,0.200097506,0.109014466,1.410509,1.108379,2.471269000000001,0.200097506,Desktop,x86_64,8,852,PQ3,10,6253,2336,23360,21148892,42361682,11,10,10,2684,110,2573,2336,498,1227,23360,4980,12270,21148892,30504,21148892,64,32,2238,350,308,1219,0,809,3080,12190,0,8090
20260201_125646,pair_15,1,@alice:matrix.org,!dm_4:matrix.org,DM,2,Hybrid,0.000306,0.331997,1.248581,0.208928768,0.199119996,0.108973262,1.580884,1.248581,2.4067779999999996,0.199119996,Desktop,x86_64,8,638,PQ3,10,6254,2336,23360,21148892,42361684,11,10,10,2684,110,2573,2336,498,1227,23360,4980,12270,21148892,30505,21148892,64,32,2238,350,308,1219,0,809,3080,12190,0,8090
20260201_125646,pair_15,1,@alice:matrix.org,!dm_5:matrix.org,DM,2,Hybrid,0.000359,0.325372,1.244085,0.208590028,0.198580878,0.109459646,1.569816,1.244085,2.4143190000000003,0.198580878,Desktop,x86_64,8,639,PQ3,10,6254,2336,23360,21148892,42361684,11,10,10,2684,110,2573,2336,498,1227,23360,4980,12270,21148892,30505,21148892,64,32,2238,350,308,1219,0,809,3080,12190,0,8090
20260201_125646,pair_15,1,@alice:matrix.org,!small_1:matrix.org,SmallGroup,7,Hybrid,0.000343,1.066461,7.047818,0.19802615333333332,0.17493971999999997,0.09852752,8.114622,7.047818,16.628773000000006,0.17493971999999997,Desktop,x86_64,8,400,PQ3,15,37516,14016,210240,27519956,55563456,96,90,90,16104,662,15441,14016,2988,7362,210240,44820,110430,27519956,253104,27519956,384,192,13428,2100,1848,7314,0,4854,27720,109710,0,72810
20260201_125646,pair_15,1,@alice:matrix.org,!small_2:matrix.org,SmallGroup,7,Hybrid,0.0003,1.084152,7.075014,0.19870698,0.176093564,0.09907388799999998,8.159466,7.075014,16.831040999999995,0.176093564,Desktop,x86_64,8,609,PQ3,15,37516,14016,210240,27519956,55563456,96,90,90,16104,662,15441,14016,2988,7362,210240,44820,110430,27519956,253110,27519956,384,192,13428,2100,1848,7314,0,4854,27720,109710,0,72810
20260201_125646,pair_15,1,@alice:matrix.org,!small_3:matrix.org,SmallGroup,7,Hybrid,0.000341,1.084903,7.047388,0.20991974933333335,0.17659875066666667,0.09858482933333333,8.132632,7.047388,18.340566999999997,0.17659875066666667,Desktop,x86_64,8,592,PQ3,15,37520,14016,210240,27519956,55563464,96,90,90,16104,662,15441,14016,2988,7362,210240,44820,110430,27519956,253110,27519956,384,192,13428,2100,1848,7314,0,4854,27720,109710,0,72810
20260201_125646,pair_15,1,@alice:matrix.org,!medium_1:matrix.org,MediumGroup,25,Hybrid,0.000346,3.769426,28.396221999999998,1.167463104,1.072743009,0.492958057,32.165994,28.396221999999998,85.63236899999993,1.072743009,Desktop,x86_64,8,400,PQ3,20,150054,56064,1121280,241267812,485190420,504,480,480,64418,2649,61768,56064,11952,29448,1121280,239040,588960,241267812,1292736,241267812,1536,768,53712,8402,7392,29256,0,19416,147840,585120,0,388320
20260201_125646,pair_15,1,@alice:matrix.org,!medium_2:matrix.org,MediumGroup,25,Hybrid,0.000401,3.741612,28.051212999999997,1.159386352,1.068279959,0.493957824,31.793225999999997,28.051212999999997,85.83551299999995,1.068279959,Desktop,x86_64,8,1407,PQ3,20,150026,56064,1121280,241267812,485190364,504,480,480,64418,2649,61768,56064,11952,29448,1121280,239040,588960,241267812,1292736,241267812,1536,768,53712,8402,7392,29256,0,19416,147840,585120,0,388320
20260201_125646,pair_15,1,@alice:matrix.org,!large:matrix.org,LargeChannel,150,Hybrid,0.000394,22.604168,175.779444,2.3655159512000004,1.9963263152,0.8509702424000001,198.384006,175.779444,655.1493850000005,1.9963263152,Desktop,x86_64,8,625,PQ3,25,931714,348064,8701600,529650660,1079264076,3874,3725,3725,399930,16449,383480,348064,74202,182823,8701600,1855050,4570575,529650660,9766205,529650660,9536,4768,333462,52164,45892,181631,0,120541,1147300,4540775,0,3013525
20260201_125646,pair_15,0,@alice:matrix.org,!dm_1:matrix.org,DM,2,Classical,0.00031800000000000003,0.06349,0.41554,0.203460684,0.197503556,0.108730892,0.479348,0.41554,1.1742139999999999,0.197503556,Desktop,x86_64,8,514,PQ3,10,96,664,6640,21148892,42312584,0,0,10,110,110,0,664,664,0,6640,6640,0,21148892,7400,21148892,64,32,0,14,308,0,0,0,3080,0,0,0
20260201_125646,pair_15,0,@alice:matrix.org,!dm_2:matrix.org,DM,2,Classical,0.000321,0.066198,0.420375,0.20447786,0.1993425,0.108711136,0.486894,0.420375,1.18634,0.1993425,Desktop,x86_64,8,400,PQ3,10,96,664,6640,21148892,42312584,0,0,10,110,110,0,664,664,0,6640,6640,0,21148892,7400,21148892,64,32,0,14,308,0,0,0,3080,0,0,0
20260201_125646,pair_15,0,@alice:matrix.org,!dm_3:matrix.org,DM,2,Classical,0.000378,0.076653,0.427084,0.204334114,0.197859858,0.108639188,0.504115,0.427084,1.205766,0.197859858,Desktop,x86_64,8,707,PQ3,10,96,664,6640,21148892,42312584,0,0,10,110,110,0,664,664,0,6640,6640,0,21148892,7400,21148892,64,32,0,14,308,0,0,0,3080,0,0,0
20260201_125646,pair_15,0,@alice:matrix.org,!dm_4:matrix.org,DM,2,Classical,0.000332,0.07499900000000001,0.427319,0.204843388,0.197716608,0.1086943,0.50265,0.427319,1.210926,0.197716608,Desktop,x86_64,8,555,PQ3,10,96,664,6640,21148892,42312584,0,0,10,110,110,0,664,664,0,6640,6640,0,21148892,7400,21148892,64,32,0,14,308,0,0,0,3080,0,0,0
20260201_125646,pair_15,0,@alice:matrix.org,!dm_5:matrix.org,DM,2,Classical,0.00032300000000000004,0.07687000000000001,0.436661,0.205664782,0.199311226,0.108464956,0.513854,0.436661,1.199888,0.199311226,Desktop,x86_64,8,598,PQ3,10,96,664,6640,21148892,42312584,0,0,10,110,110,0,664,664,0,6640,6640,0,21148892,7400,21148892,64,32,0,14,308,0,0,0,3080,0,0,0
20260201_125646,pair_15,0,@alice:matrix.org,!small_1:matrix.org,SmallGroup,7,Classical,0.000315,0.21113600000000002,2.231692,0.18655356133333334,0.17436239066666667,0.09824344666666665,2.4431429999999996,2.231692,7.175058,0.17436239066666667,Desktop,x86_64,8,645,PQ3,15,576,3984,59760,27519956,55168552,0,0,90,662,662,0,3984,3984,0,59760,59760,0,27519956,64320,27519956,384,192,0,86,1848,0,0,0,27720,0,0,0
20260201_125646,pair_15,0,@alice:matrix.org,!small_2:matrix.org,SmallGroup,7,Classical,0.00035400000000000004,0.229487,2.2595549999999998,0.18667606266666667,0.17378716666666666,0.09849143066666669,2.4893959999999997,2.2595549999999998,7.397155,0.17378716666666666,Desktop,x86_64,8,614,PQ3,15,576,3984,59760,27519956,55168552,0,0,90,662,662,0,3984,3984,0,59760,59760,0,27519956,64320,27519956,384,192,0,86,1848,0,0,0,27720,0,0,0
